2,,67523,8
3,,291,67232,8
4,,67213,8,309,1
5,,67001,4,6,519,1
6,,67100,3,2,4,421,1
7,,67025,6,1,2,1,495,1
8,,66964,6,35,1,2,521,1,1
9,,66395,1,6,59,2,1,1032,1,34
10,,66923,3,1,562,1,2,1,2,2,34
11,,66336,1,2,2,1090,3,32,1,2,61,1
12,,66032,2,54,3,1,120,1,1,2,1281,2,32
13,,66032,1,1,1281,2,1,2,3,1,54,1,120,32
14,,65985,3,118,2,1,1320,2,1,1,1,1,13,60,23
15,,65527,1,3,1,2,111,154,1,1,1674,13,20,20,2,1
16,,65237,2,1,26,1,1,1,1,2,23,233,2,13,1,111,1876
17,,65140,1,1,1,282,1,1,2,2,1,28,23,1,1,110,13,1923
18,,64641,1,1,44,1,1,1,1,1,358,17,2,1,2,23,2245,13,178
19,,64469,1,2,1,1,1,164,1,44,2,1,1,10,82,2371,11,1,13,355
20,,64520,1,1,38,184,1,1,2,2,1,64,1,1,1,326,10,11,2,18,2346
21,,64181,1,71,1,2,1,1,2,469,1,1,1,1,11,11,19,17,2479,81,178,2
22,,2174,64554,1,1,1,31,1,2,1,1,2,22,1,1,36,5,321,2,158,186,13,17
23,,64182,2,1,17,1,510,1,1,1,2,1,6,1,1,32,2,23,167,4,27,2427,40,82
