2,,67523,8
3,,273,8,67250
4,,67231,8,291,1
5,,551,6,4,1,66969
6,,67022,3,4,1,499,2
7,,66955,35,4,1,531,2,3
8,,66922,4,3,1,560,2,38,1
9,,66381,3,61,4,1,2,1042,1,36
10,,65997,3,2,1,55,36,4,1299,1,133
11,,1321,3,54,1,1,2,65978,36,3,3,129
12,,65977,2,3,1,55,36,128,1322,1,2,3,1
13,,65978,3,55,1,128,1321,1,1,36,2,1,3,1
14,,65177,3,29,1,1,276,1,34,2,99,3,1,1,1903
15,,64616,1,2,1,1,45,3,35,3,1,1,18,175,353,2276
16,,64553,1,1,2,3,172,1,329,1,2,16,39,18,2306,1,86
17,,64222,3,1,2,70,1,17,439,1,18,1,3,2469,1,17,88,178
18,,64246,2,17,1,1,2399,3,1,18,1,72,3,141,1,174,3,24,424
19,,64197,2,1,435,1,3,18,1,3,178,22,1,3,69,2454,20,120,1,2
20,,2508,2,2,1,477,3,1,173,1,19,1,22,64086,2,1,3,114,17,80,18
21,,2429,1,2,1,15,464,1,29,1,2,81,19,1,2,171,2,64117,3,172,1,17
22,,63457,2,39,2,1,177,24,1,1,1,713,2,137,13,1,17,17,2,2752,3,168,1
23,,62522,2,1,1,17,260,2,3,1,16,22,1,2,1,107,760,63,355,117,18,2,1,3257
